RT,SERIALNO,DIVISION,PUMA,REGION,ST,ADJHSG,ADJINC,WGTP,NP,TYPE,ACR,AGS,BDS,BLD,BUS,CONP,ELEP,FS,FULP,GASP,HFL,INSP,MHP,MRGI,MRGP,MRGT,MRGX,RMS,RNTM,RNTP,SMP,TEL,TEN,VACS,VAL,VEH,WATP,YBL,FES,FINCP,FPARC,GRNTP,GRPIP,HHL,HHT,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXP,WIF,WKEXREL,WORKSTAT,FACRP,FAGSP,FBDSP,FBLDP,FBUSP,FCONP,FELEP,FFSP,FFULP,FGASP,FHFLP,FINSP,FKITP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FPLMP,FRMSP,FRNTMP,FRNTP,FSMP,FSMXHP,FSMXSP,FTAXP,FTELP,FTENP,FVACSP,FVALP,FVEHP,FWATP,FYBLP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80
H,2.007E+12,9,600,4,41,1084729,1102938,16,4,1,1,0,3,2,2,0,50,2,2,20,1,450,0,1,990,1,1,6,0,0,0,1,1,0,17,3,780,5,1,68800,1,0,0,1,1,68800,0,1,1,1,1,1,4,2,4,0,0,2,20,0,1,0,1,0,0,1,1125,3,0,1,34,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,24,15,4,17,20,19,6,15,4,25,15,31,19,13,15,33,25,18,18,30,14,5,16,5,4,31,21,29,13,17,25,16,27,5,5,18,14,6,5,18,23,15,5,15,16,17,5,13,4,27,13,29,15,14,18,24,30,15,19,30,16,5,14,5,5,30,18,25,17,18,28,15,20,5,4,17,20,5
H,2.007E+12,9,600,4,41,1084729,1102938,17,2,1,1,0,2,2,2,0,60,2,2,100,1,350,0,2,640,2,1,7,0,0,0,1,1,0,18,2,720,7,1,92000,4,0,0,1,1,92000,0,4,4,4,1,1,5,0,2,0,0,0,14,0,1,0,0,0,0,1,1056,3,0,1,32,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,33,18,16,24,29,18,24,29,16,18,18,14,32,19,29,16,24,30,18,6,5,17,16,5,5,19,6,5,19,17,18,15,6,21,6,19,4,6,18,27,34,17,18,29,31,16,26,32,18,16,17,15,35,14,33,20,28,35,19,5,5,15,18,5,5,17,4,5,16,18,16,17,6,17,5,17,5,5,17
H,2.007E+12,9,600,4,41,1084729,1102938,16,2,1,2,1,3,2,2,0,50,2,2,70,1,620,0,0,0,0,3,6,0,0,0,1,2,0,19,4,2,5,4,95800,4,0,0,1,1,95800,0,4,4,4,1,1,4,0,2,0,0,0,5,0,1,0,0,2,0,1,360,0,0,1,34,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,16,5,5,25,30,4,17,24,4,6,20,15,27,21,15,15,18,19,4,16,19,24,29,5,5,24,14,4,26,29,15,16,5,16,15,17,17,16,5,18,18,29,33,5,4,29,17,4,31,29,16,16,4,16,18,14,20,13,28,16,16,6,5,26,28,4,16,22,4,4,16,16,28,18,15,16,17,15
H,2.007E+12,9,600,4,41,1084729,1102938,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,2.007E+12,9,600,4,41,1084729,1102938,24,3,1,2,1,2,2,2,0,140,2,2,110,1,650,0,1,920,1,1,4,0,0,250,2,1,0,18,6,2,8,5,4,2,0,0,1,2,4,0,3,3,3,1,1,4,2,3,0,0,2,101,0,1,0,1,0,0,1,1420,2,0,1,27,1,11,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,19,43,27,19,7,9,51,49,6,23,31,7,7,28,21,36,32,23,27,26,22,42,22,21,9,7,36,57,8,21,46,6,7,27,22,41,29,22,25,26,28,5,24,25,38,36,7,7,38,27,7,34,43,23,25,6,23,26,26,23,20,8,20,23,41,43,8,9,35,22,10,42,38,24,22,8,24,37,25
H,2.007E+12,9,600,4,41,1084729,1102938,15,1,1,1,0,5,2,2,0,40,2,2,4,1,600,0,1,1500,1,1,9,0,0,180,2,1,0,20,4,600,9,0,0,0,0,0,1,4,53000,0,4,4,4,1,1,3,0,0,0,0,0,40,0,1,0,0,0,0,1,1774,2,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,15,23,25,3,24,15,11,4,4,5,15,12,27,4,14,23,12,14,29,27,23,14,19,15,16,5,32,15,16,13,4,21,16,12,6,17,4,6,13,14,20,26,25,5,22,15,15,4,5,4,12,10,25,4,12,28,12,15,25,22,21,13,15,15,16,3,28,13,15,14,5,35,17,14,4,12,5,5,14
H,2.007E+12,9,600,4,41,1084729,1102938,15,4,1,1,0,4,2,2,0,60,2,2,40,3,420,0,2,900,2,1,7,0,0,0,1,1,0,18,2,80,7,1,72500,2,0,0,1,1,72500,0,2,2,2,1,1,4,2,4,0,0,2,20,0,1,0,1,0,0,1,1192,3,0,1,30,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,28,27,4,4,15,16,17,15,25,5,14,16,13,24,4,15,17,5,24,12,22,23,4,5,15,13,14,16,25,4,18,15,14,24,5,14,14,4,26,13,29,30,5,4,16,14,15,17,24,5,16,13,15,27,4,13,13,4,28,16,22,21,4,4,17,18,18,14,26,6,12,15,15,27,4,13,19,5
H,2.007E+12,9,600,4,41,1084729,1102938,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,2.007E+12,9,600,4,41,1084729,1102938,4,3,1,1,0,2,2,2,0,50,2,2,30,6,400,0,1,730,1,1,5,0,0,90,1,1,0,15,1,50,7,5,41000,2,0,0,1,2,41000,0,2,2,2,1,1,4,2,3,0,0,2,26,0,1,0,1,0,0,1,904,2,0,1,22,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,6,3,1,2,1,3,4,4,4,4,7,7,7,5,1,5,1,8,4,3,7,4,2,1,1,4,4,5,3,4,7,7,7,4,1,4,1,7,4,4,5,4,1,1,1,4,4,5,5,3,6,6,5,5,2,5,1,7,3,4,6,5,1,1,1,3,4,4,4,5,7,6,8,4,1,4,1
H,2.007E+12,9,600,4,41,1084729,1102938,19,3,1,1,0,3,2,2,0,50,2,2,250,1,450,0,1,1500,1,1,6,0,0,0,1,1,0,20,1,2,6,8,4350,2,0,0,1,3,4350,0,2,2,2,1,1,1,2,3,0,0,2,101,0,1,0,1,0,0,1,1800,3,0,1,36,1,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,37,7,17,31,6,7,20,17,32,16,18,18,18,35,20,19,6,22,5,33,32,6,18,38,6,4,19,19,33,22,20,18,17,28,20,19,5,18,6,35,32,6,17,31,6,5,17,18,32,18,18,21,19,31,18,19,6,20,6,31,31,4,18,31,6,4,20,19,32,23,18,19,20,31,19,17,7,19
H,2.007E+12,9,600,4,41,1084729,1102938,5,2,1,2,1,3,1,2,0,100,2,2,3,6,600,0,1,1100,1,1,5,0,0,0,1,1,0,19,2,420,4,0,0,0,0,0,1,5,29100,0,4,4,4,1,1,1,0,0,0,1,0,51,0,1,0,0,0,0,2,1235,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,5,8,1,5,4,1,4,5,2,5,4,5,1,7,7,7,4,1,9,5,4,1,7,4,4,8,4,4,6,5,5,5,7,1,1,1,4,8,1,5,5,7,1,5,4,1,4,5,1,4,4,4,1,7,7,8,5,1,7,4,5,2,7,4,4,8,5,4,5,4,5,5,7,2,2,1,4
H,2.007E+12,9,600,4,41,1084729,1102938,16,2,1,1,0,1,3,2,0,140,2,2,3,3,0,0,0,0,0,0,3,2,400,0,1,3,0,0,2,70,7,5,0,2,546,0,2,2,0,0,2,2,2,1,1,1,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,4,5,15,16,29,32,5,16,13,15,5,18,20,17,33,15,18,19,20,18,18,19,26,27,19,14,14,34,5,26,16,5,5,5,17,28,5,30,5,27,4,5,16,20,29,26,5,15,16,19,6,19,16,16,27,15,18,17,16,14,18,16,28,23,17,16,17,31,5,32,18,5,4,4,17,31,4,33
H,2.007E+12,9,600,4,41,1084729,1102938,11,3,1,1,0,3,2,2,0,70,2,2,90,1,300,0,1,1200,1,1,5,0,0,0,1,1,0,18,3,80,2,5,154000,2,0,0,1,2,154000,0,2,2,2,1,1,3,1,2,0,1,1,11,1,1,0,1,0,0,1,1367,3,0,1,32,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,23,21,9,12,12,11,12,3,3,3,10,19,13,4,12,12,3,20,10,19,23,16,8,14,10,13,13,3,4,4,11,16,11,3,11,16,3,18,10,17,26,20,10,11,11,14,12,3,4,4,11,18,12,3,10,12,3,21,11,18,16,19,9,11,12,11,11,3,4,3,13,21,13,4,14,10,2,20
H,2.007E+12,9,600,4,41,1084729,1102938,24,3,1,0,0,3,5,0,0,40,2,2,3,3,0,0,0,0,0,0,5,2,900,0,2,3,0,0,3,1,2,0,0,0,940,98,2,7,11500,0,4,4,4,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,8,6,22,44,28,6,27,27,9,27,33,39,43,28,25,25,29,9,26,55,51,55,26,7,22,44,26,23,25,18,8,7,7,38,26,23,23,8,22,50,37,32,40,9,21,34,23,41,42,25,7,6,7,30,30,29,28,50,21,11,7,8,28,51,23,5,19,23,5,17,38,39,30,22,25,33,24,34
H,2.007E+12,9,600,4,41,1084729,1102938,3,4,1,1,0,3,3,2,0,150,2,2,3,3,0,0,0,0,0,0,5,2,650,0,1,3,0,0,2,900,6,2,31200,1,875,34,1,1,31200,0,1,1,1,1,1,1,2,4,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,5,3,0,5,1,3,3,2,3,2,3,7,1,3,2,3,2,3,7,3,3,5,3,4,3,4,0,1,1,1,3,3,3,1,5,4,1,1,5,5,5,2,0,6,1,2,3,3,2,2,3,5,1,3,3,3,4,2,5,3,3,5,3,2,3,3,1,1,1,1,5,3,3,0,5,5
H,2.007E+12,9,600,4,41,1084729,1102938,14,2,1,1,0,3,2,2,0,80,2,2,250,1,0,0,0,0,0,0,6,0,0,0,1,4,0,0,2,780,9,3,47400,4,0,0,1,1,47400,0,4,4,4,1,1,3,0,2,0,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,13,22,18,20,15,10,13,11,14,4,5,4,14,20,12,5,14,18,14,3,13,22,22,21,13,14,12,12,14,4,5,5,11,23,14,5,14,19,12,4,13,23,23,26,13,14,12,14,14,4,3,4,12,23,13,4,15,21,13,4,11,24,24,23,15,13,12,13,14,3,4,4,13,21,14,4,13,18
H,2.007E+12,9,600,4,41,1084729,1102938,14,4,1,3,3,4,2,2,0,120,2,2,140,1,1200,0,1,2100,1,1,8,0,0,0,1,1,0,20,5,2,5,0,0,0,0,0,1,5,82400,0,2,4,4,1,1,5,0,0,0,1,0,34,0,1,0,1,1,0,1,2360,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,4,15,14,12,27,15,3,14,4,5,28,16,24,14,13,24,13,13,23,4,4,13,16,14,23,15,5,14,4,3,24,16,23,12,12,26,15,13,5,19,23,18,13,15,5,15,23,14,25,22,4,13,4,15,13,4,14,15,5,23,20,17,15,13,4,14,24,17,26,18,4,16,4,13,15,3,14,14
H,2.007E+12,9,600,4,41,1084729,1102938,17,2,1,2,1,3,1,2,0,130,2,2,3,3,450,400,2,330,2,1,6,0,0,0,1,1,0,15,1,2,5,4,33500,4,0,0,1,1,33500,0,4,4,4,1,1,7,0,2,0,0,0,21,0,1,0,0,2,2,1,575,3,0,0,12,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,18,5,23,29,16,19,18,5,13,25,16,31,30,6,19,5,15,20,19,5,20,6,24,30,19,14,14,6,19,27,16,28,34,5,14,5,16,20,16,5,16,6,26,28,18,18,17,5,17,32,18,30,29,6,17,4,15,19,17,5,17,5,25,27,16,15,16,5,17,30,19,33,30,4,15,5,18,18
H,2.007E+12,9,600,4,41,1084729,1102938,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,2.007E+12,9,600,4,41,1084729,1102938,22,4,1,2,1,3,2,2,0,270,2,2,2,3,400,0,2,1000,2,1,5,0,0,0,1,1,0,20,3,50,7,1,44000,2,0,0,1,1,44000,0,2,2,2,1,1,3,1,4,0,0,1,42,0,1,0,1,0,0,1,1540,3,0,1,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,37,20,24,7,42,21,21,39,24,25,34,22,24,20,40,5,7,18,41,30,6,18,23,43,8,19,20,6,19,22,7,20,21,18,6,30,36,26,31,32,7,21,21,36,7,24,20,6,22,19,6,21,24,26,5,34,36,21,7,6,34,19,22,7,39,21,22,40,22,24,37,19,19,20,36,6,7,25
H,2.007E+12,9,600,4,41,1084729,1102938,10,1,1,0,0,1,6,0,0,1,1,2,3,3,0,0,0,0,0,0,2,2,320,0,1,3,0,0,0,1,3,0,0,0,320,65,2,4,5890,0,4,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,4,12,9,14,6,12,10,4,8,12,15,11,8,22,3,11,8,4,2,24,4,22,14,8,9,22,18,4,12,18,22,9,9,22,3,19,11,12,20,13,15,3,9,15,7,5,6,15,8,2,4,14,9,4,17,12,9,21,19,13,25,3,15,14,9,4,16,12,23,4,3,10,9,4,17,9,14
H,2.007E+12,9,600,4,41,1084729,1102938,31,2,1,0,0,1,7,0,0,60,1,2,3,3,0,0,0,0,0,0,3,2,600,0,1,3,0,0,1,1,9,0,0,0,660,101,1,7,5300,0,4,4,4,1,1,1,0,0,0,1,0,0,4,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,42,34,34,29,8,24,52,38,50,42,9,26,13,41,28,10,33,11,36,55,53,35,40,28,9,51,53,26,65,63,8,37,9,27,33,7,34,10,42,54,46,24,38,34,10,30,43,34,57,37,12,38,9,34,37,10,28,10,29,47,53,38,37,26,8,41,59,31,61,57,9,38,9,29,24,7,49,9,37
H,2.007E+12,9,600,4,41,1084729,1102938,21,2,1,2,1,3,2,2,0,130,2,2,3,3,550,0,2,740,1,1,9,0,0,180,1,1,0,19,2,2,5,2,64000,4,0,0,1,1,64000,0,4,4,4,1,1,3,0,2,0,0,0,21,0,1,0,0,1,0,1,1096,2,0,1,42,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,22,6,23,7,20,21,6,20,37,7,7,41,20,20,35,19,35,6,20,22,21,36,20,35,24,22,35,21,5,31,37,6,20,19,6,22,7,5,23,19,19,39,23,40,23,22,36,26,6,37,35,7,23,24,7,17,6,35,20,20,18,8,21,6,23,23,6,20,40,6,6,38,21,19,34,18,31,32
H,2.007E+12,9,600,4,41,1084729,1102938,14,2,1,2,1,3,2,1,0,240,2,1400,3,3,1600,0,1,2100,1,1,9,0,0,400,1,1,0,21,3,2,4,3,133800,4,0,0,2,1,133800,0,4,4,4,1,1,6,0,2,0,0,0,26,0,1,0,0,1,0,1,2857,2,0,0,25,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,25,23,15,20,12,21,3,25,14,4,4,5,12,21,4,13,14,26,5,4,17,14,21,22,3,16,15,15,4,13,16,15,24,14,15,4,21,14,13,14,5,4,11,18,13,4,20,4,12,24,27,29,13,4,29,15,13,4,28,27,13,14,4,4,25,15,13,13,29,13,16,15,5,14,15,24,4,14
H,2.007E+12,9,600,4,41,1084729,1102938,13,2,1,1,0,2,2,2,0,30,2,2,40,1,320,0,0,0,0,3,5,0,0,0,1,2,0,16,2,2,6,4,35100,4,0,0,1,1,35100,0,4,4,4,1,1,7,0,2,0,0,0,6,0,1,0,0,2,2,1,189,0,0,1,23,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,24,12,20,3,3,15,14,11,19,12,4,12,3,4,26,12,22,15,15,12,25,14,17,4,4,12,10,13,21,13,4,13,4,4,20,13,22,15,12,13,3,14,3,23,22,13,15,12,4,14,24,15,22,24,4,12,4,14,13,13,4,13,4,20,22,11,12,13,5,16,21,12,22,18,3,14,3,15
H,2.007E+12,9,600,4,41,1084729,1102938,31,5,1,1,0,4,2,2,0,120,2,2,40,3,350,0,1,1000,1,1,6,0,0,0,1,1,0,19,3,840,8,1,88200,2,0,0,1,1,88200,0,2,2,2,1,1,5,3,5,0,0,3,17,0,1,0,1,0,0,1,1230,3,0,1,29,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,56,30,42,9,10,28,39,35,51,35,10,35,11,11,53,35,59,33,25,33,10,31,10,47,53,28,28,32,12,37,56,34,51,58,8,28,9,29,34,29,52,32,63,8,10,30,27,40,55,31,10,30,12,10,49,37,64,28,32,34,10,30,9,48,47,34,37,36,9,30,48,35,50,56,9,32,11,33
H,2.007E+12,9,600,4,41,1084729,1102938,7,1,1,0,0,0,9,0,0,1,2,2,1,3,0,0,0,0,0,0,1,2,600,0,1,3,0,0,0,1,4,0,0,0,600,72,4,6,10000,0,4,4,4,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,16,8,13,10,3,9,7,7,3,6,9,1,7,7,2,10,8,7,12,9,2,2,2,1,12,16,10,2,12,11,5,9,13,8,12,9,7,12,5,2,13,15,17,15,4,5,9,12,2,8,8,2,7,6,1,6,6,7,8,11,2,2,1,3,13,8,6,2,13,6,8,14,7,9,14,7,10
H,2.007E+12,9,600,4,41,1084729,1102938,16,3,1,2,1,3,2,1,0,70,2,50,3,6,1200,0,0,0,0,3,6,0,0,0,1,2,0,20,6,2,5,1,59401,4,0,0,1,1,59401,0,4,4,4,1,1,6,0,3,0,0,0,7,0,1,0,0,0,0,1,368,0,0,0,35,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,16,16,15,31,20,15,4,33,5,6,20,17,34,32,4,18,17,15,26,19,5,5,5,16,26,5,13,16,22,19,24,27,17,14,17,30,5,27,14,5,17,13,14,33,14,19,4,29,5,6,19,25,29,32,4,14,16,17,28,19,6,4,5,15,25,7,18,14,19,14,29,35,15,14,17,28,6,30
H,2.007E+12,9,600,4,41,1084729,1102938,19,2,1,1,0,3,2,2,0,50,2,2,3,6,600,0,2,550,2,1,7,0,0,160,1,1,0,18,3,290,5,2,61640,4,0,0,1,1,61640,0,4,4,4,1,1,5,0,2,0,0,0,19,0,1,0,0,0,0,1,965,2,0,1,27,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,32,18,18,6,30,18,18,32,21,17,28,18,20,21,34,6,5,16,6,8,31,19,19,6,32,21,16,33,21,17,34,17,18,18,24,6,6,15,36,30,6,22,15,29,6,18,20,6,17,17,6,18,21,20,5,32,28,17,32,32,6,20,20,35,5,18,21,4,23,21,5,16,20,18,6,35,31,20
H,2.007E+12,9,600,4,41,1084729,1102938,27,2,1,1,0,3,2,2,0,70,2,2,3,3,700,0,0,0,0,3,5,0,0,0,1,2,0,14,3,100,7,2,58000,4,0,0,2,1,58000,0,4,4,4,1,2,6,0,2,0,0,0,5,0,1,0,0,0,0,1,244,0,0,1,25,1,3,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,27,14,38,29,33,41,42,49,11,21,26,28,9,27,39,26,9,9,17,21,28,72,7,26,9,8,44,11,55,21,29,26,54,29,9,28,46,38,24,21,31,10,35,21,34,47,31,44,7,21,27,45,17,28,47,21,7,9,25,22,26,57,7,28,10,8,27,11,51,26,31,48,63,25,9,21,41,44,22
H,2.007E+12,9,600,4,41,1084729,1102938,12,2,1,0,0,2,9,0,0,20,1,2,3,3,0,0,0,0,0,0,4,2,750,0,1,3,0,0,2,1,3,0,0,0,770,77,1,5,12000,0,4,4,4,1,1,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,8,15,13,18,20,6,14,3,2,28,7,17,8,9,15,11,23,4,11,19,11,14,8,7,11,10,12,19,17,4,11,8,17,11,2,9,6,29,18,14,11,13,9,5,13,21,12,22,11,3,10,5,12,14,5,15,7,26,12,4,13,11,15,15,13,7,14,5,3,22,14,27,10,8,16,9,18,2,27
H,2.007E+12,9,600,4,41,1084729,1102938,17,4,1,1,0,3,2,2,0,120,2,2,70,1,400,0,1,1600,1,1,6,0,0,0,1,1,0,19,2,1200,3,1,79900,2,0,0,1,1,79900,0,2,2,2,1,1,4,2,4,0,0,2,28,0,1,0,1,0,0,2,1890,3,0,1,34,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,27,4,5,34,20,16,24,14,32,18,14,19,7,13,3,17,16,28,6,18,23,6,4,31,14,19,30,15,26,13,20,26,4,20,6,21,16,5,30,16,4,36,27,6,19,16,5,14,5,16,13,21,25,17,44,14,15,6,23,14,4,25,30,5,18,14,5,25,5,21,15,17,28,15,30,21,19,37
H,2.007E+12,9,600,4,41,1084729,1102938,18,2,1,1,0,3,2,2,0,90,2,2,30,1,500,0,0,0,0,3,6,0,0,0,1,2,0,15,2,960,6,8,57000,4,0,0,1,3,57000,0,4,4,4,1,1,7,0,2,0,0,0,8,0,1,0,0,1,1,2,384,0,0,1,29,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,21,18,26,16,26,18,21,29,17,5,27,29,5,19,17,5,17,5,6,18,19,18,30,18,27,20,20,30,18,5,24,29,7,17,16,6,18,7,5,18,21,15,25,17,28,20,15,29,22,4,29,32,4,19,16,5,17,6,5,19,20,17,30,21,25,17,20,32,16,4,29,31,5,16,15,5,19,4
