SERIALNO,PWGTP,AGEP,RELP,SCHG,SEX,WKHP,ESR,PINCP
2.01E+12,20,38,0,0,1,40,1,106001
2.01E+12,32,39,1,0,2,0,6,0
2.01E+12,28,13,2,4,2,0,0,0
2.01E+12,14,12,2,4,1,0,0,0
2.01E+12,24,76,0,0,2,0,6,12100
2.01E+12,14,63,0,0,1,24,1,117430
2.01E+12,11,49,1,0,2,40,1,43020
2.01E+12,10,13,2,4,1,0,0,0
2.01E+12,13,12,2,4,2,0,0,0
2.01E+12,14,59,0,0,2,0,6,0
2.01E+12,15,58,1,0,1,60,1,101000
2.01E+12,22,33,2,0,1,60,1,65000
2.01E+12,16,32,0,0,1,45,1,50000
2.01E+12,16,29,1,6,2,40,1,23000
2.01E+12,15,59,0,0,2,12,6,23560
2.01E+12,13,58,1,0,1,50,3,11900
2.01E+12,10,45,0,0,2,40,1,18270
2.01E+12,10,10,2,4,1,0,0,0
2.01E+12,20,26,8,7,2,55,1,36000
2.01E+12,16,33,0,0,1,40,1,26000
2.01E+12,17,29,10,7,2,16,1,15000
2.01E+12,22,18,14,6,2,10,1,54
2.01E+12,14,57,0,0,1,0,6,21900
2.01E+12,14,53,1,0,2,40,1,39300
2.01E+12,11,16,2,5,1,0,6,3400
2.01E+12,10,16,2,5,1,0,6,3400
2.01E+12,13,16,2,5,2,0,6,3400
2.01E+12,17,53,0,0,1,35,1,27000
2.01E+12,7,33,0,0,2,40,1,28400
2.01E+12,6,12,2,4,1,0,0,0
2.01E+12,5,5,2,2,2,0,0,0
2.01E+12,14,71,0,0,2,0,6,36600
2.01E+12,29,56,0,0,2,15,1,15000
2.01E+12,25,47,1,0,1,40,1,80000
2.01E+12,20,17,2,5,1,0,6,0
2.01E+12,22,68,0,0,1,0,6,18700
2.01E+12,24,67,1,0,2,0,6,7000
2.01E+12,33,20,7,0,1,0,6,8100
2.01E+12,12,47,13,0,1,0,6,0
2.01E+12,14,46,0,0,1,70,1,54200
2.01E+12,36,52,0,0,2,0,3,9000
2.01E+12,16,60,0,7,1,0,6,0
2.01E+12,16,57,1,0,2,80,1,24000
2.01E+12,3,66,0,0,1,0,6,17200
2.01E+12,5,38,2,0,2,40,1,30000
2.01E+12,4,6,5,3,2,0,0,0
2.01E+12,1,56,13,0,2,0,6,0
2.01E+12,6,61,0,0,1,0,6,67700
2.01E+12,5,57,1,0,2,40,1,28000
2.01E+12,28,55,0,0,1,40,1,70000
2.01E+12,33,53,1,0,2,37,1,25000
2.01E+12,52,71,4,0,2,0,6,11600
2.01E+12,15,78,0,0,1,0,6,16900
2.01E+12,23,75,1,0,2,0,6,9000
2.01E+12,1,21,14,6,1,20,1,4000
2.01E+12,20,58,0,0,2,36,1,16100
2.01E+12,48,29,0,0,2,0,6,6000
2.01E+12,58,8,2,3,2,0,0,0
2.01E+12,48,46,10,0,1,0,6,0
2.01E+12,12,45,0,0,1,50,1,423000
2.01E+12,12,46,1,0,2,0,6,0
2.01E+12,40,43,0,0,2,0,6,13200
2.01E+12,44,16,2,5,1,6,6,110
2.01E+12,38,37,12,0,1,30,1,10800
2.01E+12,2,66,13,0,2,0,6,10900
2.01E+12,20,73,0,0,2,17,1,12300
2.01E+12,16,78,1,0,1,0,6,14300
2.01E+12,20,61,0,0,1,45,1,17000
2.01E+12,18,56,1,0,2,6,6,400
2.01E+12,18,58,0,0,1,0,6,12000
2.01E+12,16,60,1,0,2,9,6,7000
2.01E+12,12,54,0,0,1,50,1,96000
2.01E+12,11,44,1,0,2,0,3,480
2.01E+12,11,34,0,0,2,40,1,30400
2.01E+12,11,64,0,0,1,8,1,41530
2.01E+12,12,68,1,0,2,5,6,7330
2.01E+12,31,85,0,0,2,0,6,29300
2.01E+12,8,84,0,0,1,0,6,19700
2.01E+12,18,59,0,0,1,40,1,64600
2.01E+12,19,55,1,0,2,16,2,4600
2.01E+12,21,19,2,6,1,5,1,3500
2.01E+12,9,28,0,0,1,35,1,16820
2.01E+12,15,50,0,0,1,42,1,51600
2.01E+12,18,60,1,0,2,40,1,55000
2.01E+12,20,72,0,0,1,0,6,156000
2.01E+12,16,62,10,0,2,0,6,39000
2.01E+12,3,61,0,0,1,48,1,99000
2.01E+12,10,50,0,0,1,0,3,6100
2.01E+12,12,40,1,0,2,0,6,0
2.01E+12,19,9,2,3,2,0,0,0
2.01E+12,23,77,0,0,1,0,6,7600
2.01E+12,30,40,9,0,1,60,1,47000
2.01E+12,2,45,0,0,1,0,6,11900
2.01E+12,2,57,9,0,2,0,6,9400
2.01E+12,11,54,0,0,1,40,1,8000
2.01E+12,10,49,1,0,2,38,1,8000
2.01E+12,26,20,2,0,1,28,1,4200
2.01E+12,2,20,14,6,1,40,6,6000
2.01E+12,27,58,0,0,1,50,1,323400
2.01E+12,25,59,1,0,2,30,1,93000
2.01E+12,18,48,0,0,2,30,6,5000
2.01E+12,17,47,1,0,1,40,1,44000
2.01E+12,19,15,2,5,2,0,0,0
2.01E+12,18,13,2,4,1,0,0,0
2.01E+12,27,38,0,0,1,40,1,59000
2.01E+12,24,35,1,0,2,60,1,20000
2.01E+12,28,10,2,3,1,0,0,0
2.01E+12,36,14,2,5,2,0,0,0
2.01E+12,36,8,2,3,2,0,0,0
2.01E+12,17,53,0,0,2,45,1,105000
2.01E+12,16,55,1,0,1,50,1,54000
2.01E+12,19,18,2,5,1,1,3,50
2.01E+12,17,76,0,0,1,0,6,12600
2.01E+12,14,79,1,0,2,0,6,11800
2.01E+12,22,47,0,0,2,40,1,66030
2.01E+12,15,19,14,6,2,30,6,4000
2.01E+12,45,60,0,0,1,40,1,30000
2.01E+12,43,43,1,0,2,40,1,82000
2.01E+12,13,59,0,6,2,0,6,30
2.01E+12,13,18,14,6,1,0,3,400
2.01E+12,4,23,14,6,1,0,6,0
2.01E+12,8,83,13,0,2,0,6,14300
2.01E+12,6,53,0,0,1,40,1,52000
2.01E+12,9,52,1,0,2,0,6,1500
2.01E+12,14,38,0,0,2,0,6,0
2.01E+12,21,38,1,0,1,40,1,21000
2.01E+12,15,14,2,4,1,0,0,0
2.01E+12,12,12,2,4,2,0,0,0
2.01E+12,15,9,2,3,1,0,0,0
2.01E+12,12,6,2,2,2,0,0,0
2.01E+12,24,57,0,0,2,40,1,15200
2.01E+12,26,66,1,0,1,40,1,60000
2.01E+12,85,37,0,0,1,40,1,50000
2.01E+12,76,36,1,0,2,40,1,20000
2.01E+12,109,13,2,4,2,0,0,0
2.01E+12,83,11,2,4,1,0,0,0
2.01E+12,16,81,0,0,2,12,6,27900
2.01E+12,13,61,2,0,1,0,6,8100
2.01E+12,16,69,0,0,1,0,6,29850
2.01E+12,19,67,1,0,2,40,1,37210
2.01E+12,12,70,0,0,1,0,6,14400
2.01E+12,10,60,0,0,1,40,3,36200
2.01E+12,10,64,1,0,2,37,1,31400
2.01E+12,16,94,0,0,1,0,6,77000
2.01E+12,13,45,0,0,1,50,1,95200
2.01E+12,13,45,1,0,2,2,6,540
2.01E+12,16,7,2,3,2,0,0,0
2.01E+12,21,69,0,0,1,0,6,17300
2.01E+12,22,54,1,0,2,32,1,20500
2.01E+12,23,15,2,4,2,0,0,8800
2.01E+12,16,29,0,0,2,0,6,1300
2.01E+12,13,29,1,0,1,40,1,25000
2.01E+12,16,4,2,1,2,0,0,0
2.01E+12,16,3,2,0,2,0,0,0
2.01E+12,14,0,2,0,1,0,0,0
2.01E+12,11,80,0,0,1,0,6,21400
2.01E+12,17,78,1,0,2,0,6,12900
2.01E+12,17,37,0,0,2,35,1,24100
2.01E+12,25,63,4,0,1,0,6,33200
2.01E+12,24,60,4,0,2,32,1,18700
2.01E+12,19,13,7,4,1,0,0,0
2.01E+12,8,28,0,0,2,37,1,13600
2.01E+12,10,7,7,3,1,0,0,0
2.01E+12,11,3,7,0,1,0,0,0
2.01E+12,11,70,0,0,2,37,1,74600
2.01E+12,27,61,0,0,2,40,1,75000
2.01E+12,21,63,1,0,1,52,1,24600
2.01E+12,18,77,0,0,1,0,6,65800
2.01E+12,14,77,1,0,2,0,6,18200
2.01E+12,11,18,14,6,2,8,6,400
2.01E+12,39,51,0,0,1,84,1,68000
2.01E+12,53,45,1,0,2,40,1,9000
2.01E+12,85,18,2,5,2,0,6,0
2.01E+12,54,9,2,3,1,0,0,0
2.01E+12,17,33,0,6,1,40,3,36000
2.01E+12,11,39,1,0,2,0,6,8100
2.01E+12,33,64,7,7,2,30,1,16000
2.01E+12,33,56,7,0,1,0,3,0
2.01E+12,33,56,7,0,2,0,6,19900
2.01E+12,16,48,7,0,1,40,1,7200
2.01E+12,21,42,7,0,1,55,1,75000
2.01E+12,15,33,7,6,2,32,1,12000
2.01E+12,14,32,7,0,2,30,1,14400
2.01E+12,35,31,0,6,1,40,3,27000
2.01E+12,24,35,1,0,2,0,3,0
2.01E+12,24,2,2,0,1,0,0,0
2.01E+12,3,55,0,0,1,40,3,50000
2.01E+12,3,54,1,0,2,45,1,950
2.01E+12,3,12,5,4,1,0,0,0
2.01E+12,3,11,5,4,1,0,0,0
2.01E+12,3,8,5,3,1,0,0,0
2.01E+12,3,6,5,1,1,0,0,0
2.01E+12,9,22,0,6,1,4,6,1200
2.01E+12,8,19,3,6,1,5,6,600
2.01E+12,19,48,0,6,2,46,1,50000
2.01E+12,13,63,0,0,1,50,1,55600
2.01E+12,12,63,1,0,2,0,6,26400
2.01E+12,23,74,0,0,2,0,6,46600
2.01E+12,22,28,5,0,2,36,1,7200
2.01E+12,23,8,5,3,2,0,0,0
2.01E+12,22,53,0,0,2,45,1,119600
2.01E+12,14,51,1,0,1,0,6,2000
2.01E+12,27,25,2,6,1,40,1,19000
2.01E+12,23,21,12,6,2,40,1,20000
2.01E+12,16,36,0,0,2,40,1,31200
2.01E+12,15,38,1,0,1,40,1,60000
2.01E+12,17,13,2,4,2,0,0,0
2.01E+12,15,10,2,3,1,0,0,0
2.01E+12,21,71,6,0,2,0,6,52000
2.01E+12,17,85,7,0,1,0,6,15000
2.01E+12,10,19,14,6,1,40,6,1200
2.01E+12,12,21,14,6,2,40,1,2700
2.01E+12,19,74,0,0,2,0,6,17300
2.01E+12,18,80,1,0,1,0,6,15800
2.01E+12,4,57,0,0,1,40,1,80000
2.01E+12,4,56,1,0,2,0,6,0
2.01E+12,9,30,0,7,1,20,1,24000
2.01E+12,13,25,1,0,2,0,6,0
2.01E+12,8,0,2,0,2,0,0,0
2.01E+12,15,29,0,0,2,40,1,60000
2.01E+12,9,28,1,6,1,40,1,40000
2.01E+12,24,1,2,0,2,0,0,0
2.01E+12,12,60,0,6,1,0,6,27000
2.01E+12,13,57,1,0,2,40,1,12000
2.01E+12,16,57,0,0,2,40,1,52000
2.01E+12,18,53,10,0,1,40,3,11000
2.01E+12,13,55,0,0,1,40,1,125600
2.01E+12,12,52,1,0,2,0,6,0
2.01E+12,19,24,2,0,2,0,6,4
2.01E+12,13,14,2,4,1,0,0,0
2.01E+12,15,25,0,7,1,40,1,18000
2.01E+12,28,40,0,0,2,40,1,35000
2.01E+12,25,41,1,0,1,0,6,0
2.01E+12,28,7,2,3,2,0,0,0
2.01E+12,17,3,2,1,2,0,0,0
2.01E+12,11,18,14,6,1,0,3,400
2.01E+12,21,32,0,0,2,40,1,19800
2.01E+12,19,13,2,4,1,0,0,0
2.01E+12,9,60,0,0,2,0,6,21000
2.01E+12,15,38,2,0,1,0,6,0
2.01E+12,11,17,5,5,2,0,6,0
2.01E+12,8,35,0,0,1,40,1,33000
2.01E+12,10,30,1,0,2,40,1,28800
2.01E+12,9,5,2,2,1,0,0,0
2.01E+12,10,4,2,1,1,0,0,0
2.01E+12,9,10,2,4,2,0,0,0
2.01E+12,17,43,0,0,1,50,1,93000
2.01E+12,19,43,1,0,2,40,1,10000
2.01E+12,13,17,2,5,1,0,6,3000
2.01E+12,18,9,2,3,1,0,0,0
2.01E+12,20,7,2,3,2,0,0,0
2.01E+12,2,64,13,0,1,0,6,20500
2.01E+12,5,43,0,0,1,50,1,72300
2.01E+12,4,42,1,0,2,20,1,9600
2.01E+12,5,14,2,5,1,0,0,0
2.01E+12,4,12,2,4,1,0,0,0
2.01E+12,16,44,0,0,1,52,1,40000
2.01E+12,27,18,2,6,2,15,1,500
2.01E+12,14,15,2,5,1,0,0,0
2.01E+12,23,24,0,0,1,40,1,31700
2.01E+12,16,22,1,0,2,40,1,24000
2.01E+12,22,73,0,0,2,0,6,11500
2.01E+12,10,29,0,0,1,40,1,25000
2.01E+12,10,37,10,6,2,0,3,12800
2.01E+12,18,19,12,6,2,0,3,0
2.01E+12,11,12,12,4,1,0,0,0
2.01E+12,14,45,0,7,1,50,1,97000
2.01E+12,14,46,1,0,2,30,1,13700
2.01E+12,18,18,2,5,1,4,6,220
2.01E+12,16,14,2,5,2,0,0,0
2.01E+12,17,47,0,0,1,50,1,40360
2.01E+12,21,44,1,0,2,25,1,32000
2.01E+12,21,18,2,5,1,30,3,850
2.01E+12,14,15,2,5,1,0,0,0
2.01E+12,19,12,2,4,1,0,0,0
2.01E+12,19,10,2,3,1,0,0,0
2.01E+12,17,67,0,0,2,30,1,40020
2.01E+12,4,55,0,6,2,0,6,19300
2.01E+12,3,51,1,0,1,45,1,54000
2.01E+12,12,65,0,0,1,0,6,18400
2.01E+12,9,59,1,0,2,40,1,100000
2.01E+12,8,48,0,0,1,40,1,55000
2.01E+12,9,51,1,0,2,0,3,10000
2.01E+12,10,18,2,0,1,0,6,0
2.01E+12,10,17,2,5,2,0,6,0
2.01E+12,13,29,0,6,2,43,1,37000
2.01E+12,11,34,0,0,1,40,3,23000
2.01E+12,12,42,7,0,1,52,3,323000
2.01E+12,3,43,0,0,2,25,1,12100
2.01E+12,3,53,1,0,1,40,1,40000
2.01E+12,16,67,0,0,2,40,1,37800
2.01E+12,17,70,1,0,1,0,6,23400
2.01E+12,4,58,0,0,2,40,1,18000
2.01E+12,9,21,2,6,1,0,6,0
2.01E+12,4,56,0,0,2,40,1,20000
2.01E+12,4,64,1,0,1,0,6,25200
2.01E+12,13,19,14,6,1,10,6,1000
2.01E+12,18,24,0,0,2,35,1,18800
2.01E+12,20,26,1,0,1,40,1,17000
2.01E+12,8,18,14,6,1,0,6,0
2.01E+12,9,28,0,0,1,40,1,57000
2.01E+12,8,26,1,6,2,0,3,0
2.01E+12,16,44,0,0,1,40,3,24000
2.01E+12,14,41,1,0,2,0,6,0
2.01E+12,23,19,2,0,1,40,1,5800
2.01E+12,16,33,0,6,2,36,1,300
2.01E+12,17,11,2,4,2,0,0,0
2.01E+12,17,54,0,6,2,6,1,17500
2.01E+12,21,19,2,6,1,6,6,600
2.01E+12,19,17,2,6,2,2,1,1500
2.01E+12,11,39,0,0,1,40,1,25000
2.01E+12,6,32,1,0,2,60,1,23000
2.01E+12,14,11,2,3,1,0,0,0
2.01E+12,31,10,2,3,2,0,0,0
2.01E+12,15,57,0,0,1,12,1,15000
2.01E+12,17,52,1,0,2,50,1,120000
2.01E+12,17,69,0,0,1,0,6,9100
2.01E+12,14,59,1,0,2,36,1,17500
2.01E+12,19,58,0,0,2,40,1,498000
2.01E+12,27,62,0,0,2,0,6,0
2.01E+12,34,66,1,0,1,0,6,110600
2.01E+12,1,22,14,6,1,30,1,4000
2.01E+12,3,73,0,0,1,0,6,37300
2.01E+12,4,72,1,0,2,0,6,10100
2.01E+12,8,62,0,0,1,40,1,34000
2.01E+12,8,61,1,0,2,40,1,18000
2.01E+12,18,28,0,0,2,32,1,30000
2.01E+12,23,30,1,0,1,50,1,50000
2.01E+12,25,2,2,0,1,0,0,0
2.01E+12,37,21,0,0,2,40,1,12000
2.01E+12,11,69,0,0,2,27,1,17700
2.01E+12,13,51,2,0,1,0,6,0
2.01E+12,16,20,5,0,2,40,1,14000
2.01E+12,19,63,0,0,2,20,1,132200
2.01E+12,2,21,14,6,1,0,6,0
2.01E+12,6,67,0,0,2,0,6,9900
2.01E+12,5,74,1,0,1,0,6,12400
2.01E+12,25,65,0,0,2,60,1,17540
2.01E+12,14,80,0,0,1,0,6,27750
2.01E+12,13,72,1,0,2,0,6,29400
2.01E+12,20,32,0,0,2,0,6,0
2.01E+12,21,35,1,0,1,40,1,38400
2.01E+12,23,16,2,5,2,0,6,0
2.01E+12,22,8,2,3,1,0,0,0
2.01E+12,22,6,2,3,1,0,0,0
2.01E+12,13,37,0,0,2,15,1,8700
2.01E+12,14,41,1,0,1,40,1,31700
2.01E+12,15,16,2,5,2,0,6,2500
2.01E+12,18,13,2,4,2,0,0,0
2.01E+12,21,19,0,6,1,10,1,3900
2.01E+12,21,20,8,6,2,0,3,4000
2.01E+12,10,20,0,6,1,29,1,38500
2.01E+12,26,88,0,0,2,0,6,19500
2.01E+12,21,54,0,0,1,0,3,0
2.01E+12,26,44,1,0,2,0,3,20990
2.01E+12,17,55,0,0,1,3,1,43000
2.01E+12,22,57,0,0,2,0,6,6600
2.01E+12,11,81,0,0,2,0,6,15600
2.01E+12,10,53,0,0,2,40,1,80000
2.01E+12,10,60,1,0,1,40,1,20000
2.01E+12,13,21,2,6,2,20,1,3600
2.01E+12,19,19,2,6,1,10,6,2000
2.01E+12,14,61,0,0,1,49,1,65000
2.01E+12,19,59,3,0,2,0,6,0
2.01E+12,11,28,0,0,1,40,1,44200
2.01E+12,13,51,12,0,1,35,1,18400
2.01E+12,16,36,0,7,2,15,1,20300
2.01E+12,15,18,14,6,1,0,6,0
2.01E+12,8,25,0,0,1,32,1,8200
2.01E+12,6,23,1,6,2,40,1,23000
2.01E+12,6,32,0,0,1,40,1,34000
2.01E+12,5,30,1,0,2,32,1,29900
2.01E+12,4,21,14,6,1,0,6,0
2.01E+12,4,56,0,0,1,40,3,43400
2.01E+12,4,52,1,0,2,0,6,0
2.01E+12,15,48,0,0,1,45,2,75000
2.01E+12,56,40,0,0,1,40,1,90000
2.01E+12,51,35,1,0,2,40,6,25000
2.01E+12,2,20,14,6,2,0,6,0
2.01E+12,15,34,0,0,2,32,1,6000
2.01E+12,15,28,3,7,2,80,1,25000
2.01E+12,16,34,0,0,1,80,1,323000
2.01E+12,15,32,1,0,2,0,6,0
2.01E+12,9,4,2,1,2,0,0,0
2.01E+12,9,2,2,0,2,0,0,0
2.01E+12,13,18,14,6,2,9,1,800
2.01E+12,59,29,0,0,2,40,1,38000
2.01E+12,77,8,2,3,2,0,0,0
2.01E+12,16,80,0,0,2,0,6,27400
2.01E+12,6,51,0,0,2,40,1,42000
2.01E+12,9,59,0,0,1,15,1,8500
2.01E+12,15,19,0,6,1,0,6,0
2.01E+12,73,57,0,0,1,0,6,24000
2.01E+12,83,51,1,0,2,40,1,32000
2.01E+12,19,57,0,0,2,20,1,23600
2.01E+12,16,48,1,7,1,0,6,27000
2.01E+12,74,32,0,0,2,40,6,15000
2.01E+12,83,4,2,0,2,0,0,0
2.01E+12,72,2,2,0,1,0,0,0
2.01E+12,3,62,0,0,1,50,3,60080
2.01E+12,3,64,1,0,2,0,6,0
2.01E+12,13,32,0,0,1,28,1,23000
2.01E+12,11,8,2,3,1,0,0,0
2.01E+12,14,6,2,3,2,0,0,0
2.01E+12,17,52,0,0,1,55,1,40000
2.01E+12,21,55,1,0,2,40,1,37000
2.01E+12,2,55,0,0,2,30,1,22700
2.01E+12,3,56,1,0,1,40,1,24000
2.01E+12,3,22,2,6,2,10,6,1200
2.01E+12,12,21,14,6,2,40,1,8000
2.01E+12,9,87,0,0,2,0,6,34300
2.01E+12,11,64,2,0,2,16,1,27000
2.01E+12,22,33,0,0,2,0,6,300
2.01E+12,18,36,1,0,1,55,1,76300
2.01E+12,23,4,2,1,1,0,0,0
2.01E+12,12,1,2,0,2,0,0,0
2.01E+12,20,23,0,0,1,8,1,13650
2.01E+12,51,0,2,0,2,0,0,0
2.01E+12,14,21,10,6,2,20,6,6200
2.01E+12,29,20,12,0,1,35,3,2000
2.01E+12,22,60,0,0,1,30,1,16000
2.01E+12,32,56,0,0,2,0,6,6000
2.01E+12,6,23,0,7,1,20,1,21000
2.01E+12,14,46,0,0,1,40,1,37800
2.01E+12,13,54,1,0,2,0,6,2600
2.01E+12,10,17,2,5,1,0,6,0
2.01E+12,9,85,0,0,2,0,6,18200
2.01E+12,70,40,0,0,1,0,6,4000
2.01E+12,72,11,2,4,1,0,0,0
2.01E+12,64,3,2,0,1,0,0,0
2.01E+12,101,32,9,0,2,0,6,0
2.01E+12,20,35,0,7,1,45,1,58000
2.01E+12,23,32,1,0,2,60,1,67000
2.01E+12,20,7,2,3,1,0,0,0
2.01E+12,12,76,0,0,2,0,6,19000
2.01E+12,8,58,0,0,2,5,1,22600
2.01E+12,11,41,14,0,1,0,6,8350
2.01E+12,22,52,0,0,1,0,6,36000
2.01E+12,19,52,1,0,2,0,3,13010
2.01E+12,29,20,2,6,1,0,6,0
2.01E+12,2,49,0,0,1,40,1,70600
2.01E+12,3,17,2,5,2,0,6,10
2.01E+12,3,14,2,4,1,0,0,0
2.01E+12,4,63,0,0,1,0,6,40700
2.01E+12,4,55,1,0,2,38,1,23550
2.01E+12,5,69,0,0,1,4,6,19800
2.01E+12,4,57,1,0,2,16,6,1200
2.01E+12,30,34,0,0,2,20,1,23000
2.01E+12,18,33,10,0,1,40,1,44000
2.01E+12,19,76,0,0,2,0,6,15500
2.01E+12,1,20,14,6,1,50,6,8000
2.01E+12,5,71,0,0,1,0,6,17100
2.01E+12,4,69,1,0,2,0,6,24600
2.01E+12,20,59,0,0,1,70,1,42000
2.01E+12,44,42,0,0,1,30,6,12900
2.01E+12,22,67,0,0,1,0,6,54200
2.01E+12,25,67,1,0,2,0,6,36300
2.01E+12,8,35,0,0,2,0,6,0
2.01E+12,9,37,1,0,1,40,1,42000
2.01E+12,9,14,2,4,1,0,0,0
2.01E+12,12,12,2,4,2,0,0,0
2.01E+12,12,9,2,3,2,0,0,0
2.01E+12,11,9,2,3,2,0,0,0
2.01E+12,11,5,2,1,2,0,0,0
2.01E+12,12,5,2,1,2,0,0,0
2.01E+12,4,30,0,0,2,0,6,0
2.01E+12,3,34,1,0,1,70,1,43000
2.01E+12,2,4,2,0,2,0,0,0
2.01E+12,2,1,2,0,2,0,0,0
2.01E+12,8,43,0,0,2,60,1,45000
2.01E+12,8,46,1,0,1,60,1,45000
2.01E+12,12,13,2,4,2,0,0,0
2.01E+12,12,11,2,4,2,0,0,0
2.01E+12,9,5,2,1,1,0,0,0
2.01E+12,23,50,0,0,1,60,1,80000
2.01E+12,33,54,1,0,2,0,6,0
2.01E+12,44,18,2,5,1,0,6,0
2.01E+12,18,72,0,0,1,40,1,39640
2.01E+12,19,53,1,0,2,25,1,3700
2.01E+12,21,37,0,0,1,45,1,40000
2.01E+12,22,39,1,0,2,45,1,30000
2.01E+12,21,5,2,1,1,0,0,0
2.01E+12,38,18,2,5,2,35,6,1500
2.01E+12,15,65,0,0,2,30,1,57900
2.01E+12,12,65,0,0,1,55,1,36000
2.01E+12,10,70,1,0,2,0,6,14400
2.01E+12,9,18,14,6,2,10,6,2000
2.01E+12,33,27,0,6,1,0,6,0
2.01E+12,21,75,0,0,2,0,6,8500
2.01E+12,35,75,1,0,1,0,6,6600
2.01E+12,16,54,0,6,1,48,1,31000
2.01E+12,29,47,1,0,2,40,1,75000
2.01E+12,23,31,2,0,1,5,1,7450
2.01E+12,22,38,0,0,1,40,1,51000
2.01E+12,24,39,1,0,2,40,1,4500
2.01E+12,38,12,2,4,2,0,0,0
2.01E+12,29,10,2,4,1,0,0,0
2.01E+12,29,6,2,3,1,0,0,0
2.01E+12,24,35,0,0,1,40,4,78000
2.01E+12,22,34,1,0,2,0,6,0
2.01E+12,23,13,2,4,1,0,0,0
2.01E+12,23,12,2,4,1,0,0,0
2.01E+12,23,10,2,3,1,0,0,0
2.01E+12,24,2,2,0,2,0,0,0
2.01E+12,32,55,6,0,1,0,6,9600
2.01E+12,31,55,6,0,2,0,3,0
2.01E+12,13,69,0,0,1,40,1,65400
2.01E+12,11,69,1,0,2,0,6,52800
2.01E+12,11,29,0,0,2,40,1,36000
2.01E+12,22,76,0,0,2,0,6,15040
2.01E+12,14,19,14,6,1,0,6,0
2.01E+12,18,50,0,0,1,40,1,116000
2.01E+12,21,55,1,0,2,0,6,0
2.01E+12,12,42,0,0,2,40,1,32000
2.01E+12,17,57,3,0,2,0,6,7300
2.01E+12,1,19,14,6,1,0,6,1600
2.01E+12,16,56,0,0,2,0,6,3200
2.01E+12,16,55,1,0,1,40,1,75200
2.01E+12,11,50,0,0,2,50,1,35100
2.01E+12,11,45,10,0,2,50,1,48000
2.01E+12,1,21,14,6,1,15,1,400
2.01E+12,3,29,0,0,1,40,1,45900
2.01E+12,2,26,1,0,2,24,1,41600
2.01E+12,2,1,2,0,1,0,0,0
2.01E+12,4,27,0,0,2,24,1,50000
2.01E+12,8,57,0,0,1,35,1,80000
2.01E+12,7,50,1,0,2,35,1,80000
2.01E+12,5,16,2,5,1,0,6,0
2.01E+12,26,73,0,0,2,0,6,13100
2.01E+12,11,58,0,0,1,41,1,122000
2.01E+12,10,53,1,0,2,50,1,35000
2.01E+12,15,21,14,6,1,50,1,10000
2.01E+12,21,75,0,0,2,0,6,19300
2.01E+12,20,68,0,0,1,0,6,29600
2.01E+12,17,64,1,0,2,0,6,34700
2.01E+12,12,53,0,0,1,40,1,23800
2.01E+12,15,22,14,6,1,30,1,4000
2.01E+12,15,37,0,0,1,45,1,57000
2.01E+12,14,50,1,0,2,0,6,28000
2.01E+12,11,94,0,0,2,0,6,9900
2.01E+12,16,63,2,0,2,0,6,6000
2.01E+12,22,58,0,0,1,40,1,39000
2.01E+12,23,47,1,0,2,8,1,2400
2.01E+12,26,23,2,6,2,20,1,6400
2.01E+12,36,21,2,0,1,40,3,4800
2.01E+12,19,94,0,0,2,0,6,28500
2.01E+12,28,28,0,6,1,35,1,14000
2.01E+12,44,21,9,6,2,20,1,300
2.01E+12,13,78,0,0,1,0,6,25200
2.01E+12,8,42,0,0,2,0,6,8100
2.01E+12,11,50,12,0,1,0,6,0
2.01E+12,8,25,0,6,1,0,6,30000
2.01E+12,13,24,8,0,2,5,1,5200
2.01E+12,11,26,9,0,1,43,1,52000
2.01E+12,10,26,9,6,1,40,1,44000
2.01E+12,13,20,9,6,2,40,1,1000
2.01E+12,14,46,0,0,1,30,1,180000
2.01E+12,14,53,1,0,2,16,1,40000
2.01E+12,11,17,2,5,1,0,6,0
2.01E+12,10,15,2,5,1,0,0,0
2.01E+12,16,58,8,0,1,37,3,19000
2.01E+12,16,20,14,6,1,50,6,8000
2.01E+12,31,28,0,6,1,0,6,0
2.01E+12,22,30,1,6,2,0,6,0
2.01E+12,14,52,0,0,1,0,6,8100
2.01E+12,20,24,2,0,1,0,6,0
2.01E+12,12,48,0,0,2,40,6,1400
2.01E+12,15,40,3,0,1,50,2,16400
2.01E+12,18,24,0,6,1,20,6,2800
2.01E+12,13,23,1,0,2,0,6,0
2.01E+12,15,4,2,2,1,0,0,0
2.01E+12,23,28,0,0,1,50,6,16000
2.01E+12,20,24,1,0,2,40,1,20000
2.01E+12,2,19,14,6,2,30,6,4000
2.01E+12,4,19,14,6,2,0,6,0
2.01E+12,9,61,0,0,1,0,6,54000
2.01E+12,9,60,1,0,2,29,1,25000
2.01E+12,7,49,0,0,1,0,6,8900
2.01E+12,72,55,0,0,1,50,1,120000
2.01E+12,69,50,1,0,2,24,1,43500
2.01E+12,46,36,0,0,2,32,1,69000
2.01E+12,46,5,2,1,1,0,0,0
2.01E+12,20,18,14,6,2,0,6,0
2.01E+12,10,56,0,0,1,0,6,14400
2.01E+12,18,64,0,0,2,0,6,48000
2.01E+12,25,53,0,0,2,5,1,8000
2.01E+12,8,60,0,0,1,40,1,44000
2.01E+12,8,58,1,0,2,15,1,2900
2.01E+12,13,20,2,0,1,50,1,7500
